,Project_Id,Project,Item_Id,Content,Date,Energy,Time
194,181003063,None,2409314828,"Generate STP files for instruction sheet team (4P TMTU, 3P / 4P ETU) @Low-energy @60-minutes",Tue 21 Nov 2017 18:54:18 +0000,None,None
195,181003063,None,2402220193,Provide feedback on release of TA3.2 lugs to Abel & Cynthia @30-minutes @Low-energy,Tue 21 Nov 2017 18:53:22 +0000,None,None
196,181003063,None,2408954357,Host weekly Laurel D-ECO meeting with project team @30-minutes @Low-energy,Tue 21 Nov 2017 14:29:18 +0000,None,None
197,181003063,None,2408953354,Attend weekly Laurel instruction sheet meeting @30-minutes @Low-energy,Tue 21 Nov 2017 14:29:01 +0000,None,None
198,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Tue 21 Nov 2017 02:40:38 +0000,None,None
199,194942145,None,2397464322,Prepare data review slides for CB board meeting @Low-energy @60-minutes,Tue 21 Nov 2017 02:40:30 +0000,None,None
200,181003063,None,2408265934,Help Jorg revise timeline for future product launches @30-minutes @Low-energy,Tue 21 Nov 2017 02:39:18 +0000,None,None
201,181003063,None,2400386615,Secure network access for Gerardo Alvarez @Low-energy @5-minutes,Mon 20 Nov 2017 15:33:58 +0000,None,None
202,181003063,None,2407510568,Host weekly Laurel test tracking meeting with project team @30-minutes @Normal-energy,Mon 20 Nov 2017 15:23:35 +0000,None,None
203,181003063,None,2391856632,Process 11D25607 for Upper Housing Screws to BoM @Low-energy @Waiting @5-minutes,Mon 20 Nov 2017 14:47:56 +0000,None,None
204,181003063,None,2223072403,Process 11D25479 for 630/800MP breaker BoMs @Low-energy @Waiting @5-minutes,Mon 20 Nov 2017 14:44:24 +0000,None,None
205,190555550,None,2200735265,Do the laundry and fold clothes (if time allows) @Normal-energy @60-minutes,Mon 20 Nov 2017 12:58:30 +0000,None,None
206,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Mon 20 Nov 2017 01:58:17 +0000,None,None
207,180416408,None,2397471279,Get haircut at the Cut Zoo near Emory University @Low-energy @60-minutes,Mon 20 Nov 2017 01:58:11 +0000,None,None
208,181003063,None,2406182062,Make progress on Laurel assembly drawings @Low-energy @60-minutes,Sun 19 Nov 2017 15:59:57 +0000,None,None
209,181003063,None,2406181957,Attend weekly tool tracking meeting with Heriberto @30-minutes @Low-energy,Sun 19 Nov 2017 15:59:57 +0000,None,None
210,181003063,None,2406181828,Attend meeting to discuss TMTU sample study @30-minutes @Low-energy,Sun 19 Nov 2017 15:59:57 +0000,None,None
211,180416408,None,2402947658,Signup for Starbucks loyalty program online @Low-energy @5-minutes,Sun 19 Nov 2017 14:59:22 +0000,None,None
212,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 19 Nov 2017 14:26:14 +0000,None,None
213,180416408,None,2402342293,Pickup mom's clothes from Alterations KumKum @Low-energy @60-minutes,Fri 17 Nov 2017 19:15:57 +0000,None,None
214,180416408,None,2400477890,Bring pumpkin pie for Tucker PDC Thanksgiving @Low-energy @5-minutes,Fri 17 Nov 2017 19:15:53 +0000,None,None
215,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Fri 17 Nov 2017 14:21:53 +0000,None,None
216,181003063,None,2402258034,Create medium shield kit installation video for Dominik @30-minutes @Low-energy,Thu 16 Nov 2017 16:15:16 +0000,None,None
217,180416408,None,2403047706,Pickup prescription and groceries for Billiee @30-minutes @Low-energy,Thu 16 Nov 2017 13:44:33 +0000,None,None
218,181003063,None,2402217596,Sign up for Equate Plus to receive Siemens profit sharing @30-minutes @Low-energy,Wed 15 Nov 2017 21:06:38 +0000,None,None
219,181003063,None,2401826312,Attend weekly Laurel PV meeting with project team @Low-energy @5-minutes,Wed 15 Nov 2017 15:28:53 +0000,None,None
220,181003063,None,2391859544,Process 11D25588 for Laurel NEA test specification @Low-energy @Waiting @5-minutes,Wed 15 Nov 2017 14:51:42 +0000,None,None
221,181003063,None,2392192893,Secure network access for Juan Quintana @Low-energy @Waiting @5-minutes,Wed 15 Nov 2017 13:57:06 +0000,None,None
222,181003063,None,2394489378,Support Paul with identifying suppliers for TMTU parts @30-minutes @Low-energy,Tue 14 Nov 2017 17:16:45 +0000,None,None
223,181003063,None,2400347145,Host weekly Laurel D-ECO meeting with project team @30-minutes @Low-energy,Tue 14 Nov 2017 16:18:50 +0000,None,None
224,181003063,None,2392229132,Discuss Tecnostamp colorization topic with Abel and Paul @30-minutes @Low-energy,Tue 14 Nov 2017 16:12:04 +0000,None,None
225,181003063,None,2400346747,Attend instruction sheet meeting with Sabine @Low-energy @5-minutes,Tue 14 Nov 2017 14:41:45 +0000,None,None
226,181003063,None,2400344864,Generate revised STP file of TMTU breaker for instruction team @30-minutes @Low-energy,Tue 14 Nov 2017 14:40:26 +0000,None,None
227,181003063,None,2399234596,Host weekly Laurel Connectivity PV meeting @Low-energy @60-minutes,Tue 14 Nov 2017 03:15:15 +0000,None,None
228,181003063,None,2399233643,Host weekly Laurel test tracking meeting @30-minutes @Normal-energy,Tue 14 Nov 2017 03:15:15 +0000,None,None
229,181003063,None,2399233377,Attend weekly basic breaker production meeting @30-minutes @Low-energy,Tue 14 Nov 2017 03:15:15 +0000,None,None
230,181003063,None,2399232863,Attend instruction sheet meeting with Sabine @30-minutes @Low-energy,Tue 14 Nov 2017 03:15:15 +0000,None,None
231,190555550,None,2321248449,Track food (MyFitnessPal) and PMO habits (Google Docs) @High-energy @5-minutes,Mon 13 Nov 2017 00:20:13 +0000,None,None
232,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Mon 13 Nov 2017 00:19:46 +0000,None,None
233,190555550,None,2200735265,Do the laundry and fold clothes (if time allows) @Normal-energy @60-minutes,Mon 13 Nov 2017 00:08:39 +0000,None,None
234,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 12 Nov 2017 15:25:47 +0000,None,None
235,181003063,None,2395983075,Attend UL / CSA Engineering group Northstar meeting @Low-energy @60-minutes,Fri 10 Nov 2017 16:13:56 +0000,None,None
236,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Fri 10 Nov 2017 13:26:22 +0000,None,None
237,2165537638,None,2391521345,"Review basics of object classes, inheritance, and polymorphism in Python @High-energy @60-minutes",Fri 10 Nov 2017 12:09:06 +0000,None,None
238,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Fri 10 Nov 2017 01:53:01 +0000,None,None
239,181003063,None,2395046715,Create requested sample numbers for TMTU breakers @30-minutes @Low-energy,Thu 09 Nov 2017 21:36:16 +0000,None,None
240,181003063,None,2395045656,Respond to emails about lasering and labeling from AMB / LTO @30-minutes @Low-energy,Thu 09 Nov 2017 21:34:56 +0000,None,None
241,2165537638,None,2394447347,"Compile notes on MiniMax, Iterative Deepening, Alpha-Beta Pruning @High-energy @60-minutes",Thu 09 Nov 2017 18:24:07 +0000,None,None
242,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Thu 09 Nov 2017 13:17:38 +0000,None,None
243,180431991,None,2381492481,Nintendo Switch SD Card @Low-energy @5-minutes,Thu 09 Nov 2017 01:14:56 +0000,None,None
244,181003063,None,2393704936,"Respond to email from Jorg about CCC, VDE change documentation @Low-energy @5-minutes",Wed 08 Nov 2017 22:32:04 +0000,None,None
245,181003063,None,2393704305,Review open ECOs from Javier and prepare for release @Normal-energy @60-minutes,Wed 08 Nov 2017 21:50:46 +0000,None,None
246,181003063,None,2393683649,Attend weekly Laurel TMTU meeting with project team @Low-energy @60-minutes,Wed 08 Nov 2017 21:30:11 +0000,None,None
247,181003063,None,2393683318,Attend weekly Laurel PV meeting with project team @Low-energy @60-minutes,Wed 08 Nov 2017 21:30:11 +0000,None,None
248,181003063,None,2393341615,Help Dale create pivot tables for KPI reporting @30-minutes @Low-energy,Wed 08 Nov 2017 21:29:13 +0000,None,None
249,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Wed 08 Nov 2017 13:11:52 +0000,None,None
250,181003063,None,2392280728,Send email to Juan about Front Side interlock and spare shield master data @Low-energy @5-minutes,Tue 07 Nov 2017 21:35:09 +0000,None,None
251,181003063,None,2392041510,Attend meeting with Tecnostamp to discuss housing change schedule @30-minutes @Low-energy,Tue 07 Nov 2017 18:06:13 +0000,None,None
252,181003063,None,2392039871,Host weekly Laurel D-ECO meeting with project team @Low-energy @60-minutes,Tue 07 Nov 2017 18:04:56 +0000,None,None
253,181003063,None,2392039213,Send list of transition topics to Jorg Sizemore for review @30-minutes @Low-energy,Tue 07 Nov 2017 18:04:17 +0000,None,None
254,180416408,None,2390202845,Send email to Javier Reyes with best wishes for the future @Low-energy @5-minutes,Tue 07 Nov 2017 15:53:36 +0000,None,None
255,180416408,None,2391517523,Cast vote in 2017 Atlanta mayoral and city council elections @30-minutes @Low-energy,Tue 07 Nov 2017 13:19:21 +0000,None,None
256,2165537638,None,2378924416,Lesson 4 : Advanced Game Playing @High-energy @60-minutes,Tue 07 Nov 2017 12:05:49 +0000,None,None
257,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Tue 07 Nov 2017 12:05:07 +0000,None,None
258,180416408,None,2390918370,Attend doctor appointment at Decatur Eye Care @30-minutes @Low-energy,Tue 07 Nov 2017 00:11:55 +0000,None,None
259,181003063,None,2390917625,Provide Juan with information required for TA3.2 lug kit launch @30-minutes @Low-energy,Tue 07 Nov 2017 00:11:23 +0000,None,None
260,181003063,None,2390916349,Respond to email from Milos Hubka about lasering and labeling @30-minutes @Low-energy,Tue 07 Nov 2017 00:11:23 +0000,None,None
261,181003063,None,2390915766,Host weekly Connectivity PV meeting with project team @30-minutes @Low-energy,Tue 07 Nov 2017 00:11:23 +0000,None,None
262,181003063,None,2390915621,Host weekly Laurel test tracking meeting with project team @30-minutes @Normal-energy,Tue 07 Nov 2017 00:11:23 +0000,None,None
263,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sun 05 Nov 2017 22:58:20 +0000,None,None
264,180416408,None,2388925541,Review Gmail inbox and unsubscribe from unnecessary mailing lists @30-minutes @Low-energy,Sun 05 Nov 2017 22:48:28 +0000,None,None
265,180416408,None,2372306394,Return sleeping bag and tent to Megan & Sydney @Low-energy @5-minutes,Sun 05 Nov 2017 22:23:17 +0000,None,None
266,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 05 Nov 2017 16:18:13 +0000,None,None
267,180416408,None,2388920671,Figure out who to vote for in upcoming municipal election @Normal-energy @60-minutes,Sun 05 Nov 2017 14:38:54 +0000,None,None
268,2165537638,None,2378924092,Lesson 3 : Introduction to Game Playing @High-energy @60-minutes,Sun 05 Nov 2017 00:12:08 +0000,None,None
269,181003063,None,2381866780,Follow-up with MTY regarding production of custom mechanism @Low-energy @5-minutes,Fri 03 Nov 2017 20:16:23 +0000,None,None
270,181003063,None,2373231225,Place purchase requisition for Laurel systems breakers @30-minutes @Low-energy @Waiting,Fri 03 Nov 2017 20:16:18 +0000,None,None
271,181003063,None,2387255504,Host discussion with Ken & Mark about arc runner screws and grease @30-minutes @Low-energy,Fri 03 Nov 2017 13:58:55 +0000,None,None
272,181003063,None,2387254704,Respond to request about dual peak PTT measurement in LTO @Low-energy @5-minutes,Fri 03 Nov 2017 13:58:55 +0000,None,None
273,190555550,None,2321248449,Track food (MyFitnessPal) and PMO habits (Google Docs) @High-energy @5-minutes,Fri 03 Nov 2017 12:54:36 +0000,None,None
274,190555550,None,2321248449,Track food (MyFitnessPal) and PMO habits (Google Docs) @High-energy @5-minutes,Thu 02 Nov 2017 12:51:00 +0000,None,None
275,2165537638,None,2378923709,Project : Solving a Sudoku with AI @High-energy @60-minutes,Thu 02 Nov 2017 10:59:44 +0000,None,None
276,180416408,None,2341033609,Setup dentist appointment before end of the year @Low-energy @5-minutes,Thu 02 Nov 2017 10:59:36 +0000,None,None
277,181003063,None,2384786810,Attend meeting to discuss results of endurance sample no. 13 @Low-energy @60-minutes,Wed 01 Nov 2017 16:12:13 +0000,None,None
278,181003063,None,2384653777,Host meeting to discuss status of 5F copper path design @30-minutes @Low-energy,Wed 01 Nov 2017 14:31:34 +0000,None,None
279,190555550,None,2321248449,Track food (MyFitnessPal) and PMO habits (Google Docs) @High-energy @5-minutes,Wed 01 Nov 2017 13:32:50 +0000,None,None
280,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Wed 01 Nov 2017 13:25:21 +0000,None,None
281,181003063,None,2384561619,Make progress on Laurel assembly drawings @High-energy @60-minutes,Wed 01 Nov 2017 13:24:35 +0000,None,None
282,181003063,None,2384561214,Review technical specification basics of lasering on Laurel breakers @Low-energy @60-minutes,Wed 01 Nov 2017 13:24:15 +0000,None,None
283,180416408,None,2380861341,Make rent payment to Jesse Grossman @Low-energy @5-minutes,Wed 01 Nov 2017 13:22:20 +0000,None,None
284,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Wed 01 Nov 2017 13:01:13 +0000,None,None
285,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Wed 01 Nov 2017 13:01:07 +0000,None,None
286,190555550,None,2321248449,Track food (MyFitnessPal) and PMO habits (Google Docs) @High-energy @5-minutes,Tue 31 Oct 2017 11:37:35 +0000,None,None
287,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Tue 31 Oct 2017 11:35:14 +0000,None,None
288,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Tue 31 Oct 2017 00:14:48 +0000,None,None
289,181003063,None,2382309687,Attend weekly Laurel breaker production meeting @30-minutes @Low-energy,Mon 30 Oct 2017 20:14:03 +0000,None,None
290,181003063,None,2382308650,Review breaker BoMs for 5F launch package @30-minutes @Low-energy,Mon 30 Oct 2017 20:13:00 +0000,None,None
291,181003063,None,2379298890,Write technical updates for October and submit to Glenda @30-minutes @Low-energy,Mon 30 Oct 2017 13:50:27 +0000,None,None
292,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Mon 30 Oct 2017 13:50:17 +0000,None,None
293,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 29 Oct 2017 21:59:38 +0000,None,None
294,181003063,None,2380856613,Develop plan to get back on the PMO quit wagon @30-minutes @Low-energy,Sun 29 Oct 2017 21:32:21 +0000,None,None
295,181003063,None,2380855896,Develop plan to tell Jorg about future career plans @30-minutes @Low-energy,Sun 29 Oct 2017 21:32:21 +0000,None,None
296,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sun 29 Oct 2017 21:28:28 +0000,None,None
297,180416408,None,2380068150,Pickup umbrella from Ryan Ricks (in EAV) @Low-energy @5-minutes,Sat 28 Oct 2017 19:55:32 +0000,None,None
298,180416408,None,2380067545,Buy groceries for Billiee and deliver to Coventry Place @30-minutes @Normal-energy,Sat 28 Oct 2017 19:54:07 +0000,None,None
299,181003063,None,2379040947,Host weekly Laurel Connectivity PV meeting @Low-energy @60-minutes,Fri 27 Oct 2017 15:19:08 +0000,None,None
300,180416408,None,2375389415,Call Piedmont Physicians & Georgia Urology to reschedule appointments @Low-energy @5-minutes,Fri 27 Oct 2017 14:56:46 +0000,None,None
301,2165537638,None,2378875888,Lesson 2 : Introduction to AI @High-energy @60-minutes,Fri 27 Oct 2017 13:52:12 +0000,None,None
302,2165537638,None,2378874940,Lesson 1 : Applying AI to Sudoku @High-energy @60-minutes,Fri 27 Oct 2017 13:52:12 +0000,None,None
303,181003063,None,2378870079,Create draft of medium shield instruction sheets for Sabine / Heike @Low-energy @60-minutes,Fri 27 Oct 2017 13:04:34 +0000,None,None
304,181003063,None,2378868592,Push MTY procurement to source parts per drawing @Normal-energy @60-minutes,Fri 27 Oct 2017 13:03:36 +0000,None,None
305,190555550,None,2347138408,Spend one hour working on projects before going to the office @High-energy @60-minutes,Fri 27 Oct 2017 13:02:39 +0000,None,None
